Punto 1,Punto 2,Distancia (µm)
168.0,178.0,0.5019412316197988
168.0,179.0,0.6552343092360169
168.0,234.0,0.7172788857898993
168.0,235.0,0.7186723871139058
168.0,242.0,0.7343738829778739
168.0,244.0,0.5256805113374469
168.0,245.0,0.4630604712129938
168.0,246.0,0.5310338972231434
168.0,247.0,0.27157687677709214
168.0,248.0,0.28402816761722754
168.0,249.0,0.4852422075623675
168.0,250.0,0.5722490716462542
168.0,251.0,0.320914318783067
168.0,271.0,0.7273857298572743
168.0,272.0,0.4814997403945303
168.0,273.0,0.2530019762768662
168.0,274.0,0.2627108676853704
168.0,275.0,0.285047364485273
168.0,276.0,0.5956483862145521
168.0,288.0,0.723024895836928
168.0,289.0,0.5048098651967892
168.0,290.0,0.44438721853806734
168.0,291.0,0.722
168.0,303.0,0.7081878281924932
169.0,160.0,0.6267702928505783
169.0,161.0,0.5062696909750771
169.0,170.0,0.4254844297973782
169.0,171.0,0.4814997403945301
169.0,183.0,0.4858003705227077
169.0,189.0,0.7351530452905708
169.0,228.0,0.7036931149300806
169.0,229.0,0.7478081304719811
169.0,253.0,0.6569482475811927
169.0,254.0,0.4960252009726925
169.0,261.0,0.6825657477488891
169.0,263.0,0.5174871979092817
169.0,264.0,0.3238718882521295
169.0,265.0,0.5195623158005207
169.0,266.0,0.2696312296452324
169.0,267.0,0.2233942702935774
169.0,268.0,0.37878357936953916
169.0,269.0,0.5791934046585819
169.0,292.0,0.25005999280172736
169.0,295.0,0.6556866629724903
169.0,296.0,0.5953990258641678
169.0,297.0,0.454093602685614
169.0,298.0,0.23317375495539822
169.0,299.0,0.2696757312032361
169.0,300.0,0.35780022358852737
169.0,301.0,0.6392784995602465
169.0,333.0,0.5443987509170092
169.0,334.0,0.6808384536731165
169.0,335.0,0.7360332872907313
169.0,336.0,0.6906699645995908
169.0,338.0,0.713011220108071
171.0,161.0,0.5657428744579996
171.0,162.0,0.5009830336448529
171.0,169.0,0.4814997403945301
171.0,172.0,0.2865588944702293
171.0,183.0,0.7060453243241541
171.0,189.0,0.5306373526241818
171.0,193.0,0.6227110084140155
171.0,229.0,0.7151398464636126
171.0,230.0,0.7010349492001093
171.0,232.0,0.7082146567249228
171.0,252.0,0.582261968533065
171.0,253.0,0.5080797181545431
171.0,254.0,0.7288902523699984
171.0,264.0,0.7054452494701482
171.0,266.0,0.7442721276522452
171.0,267.0,0.47070266623421614
171.0,268.0,0.3619571797878859
171.0,269.0,0.2678077668776614
171.0,270.0,0.32965588118521416
171.0,271.0,0.5415542447437748
171.0,291.0,0.5424287971706517
171.0,292.0,0.24100622398602062
171.0,298.0,0.6672360901510049
171.0,299.0,0.48030927536328083
171.0,300.0,0.2545682619652341
171.0,301.0,0.28022312538404115
171.0,302.0,0.4974535154162649
171.0,332.0,0.7165005233773386
171.0,333.0,0.5244616287203478
172.0,162.0,0.5179999999999998
172.0,165.0,0.7189228053136166
172.0,166.0,0.5757308398896138
172.0,171.0,0.2865588944702293
172.0,173.0,0.4942924235713107
172.0,189.0,0.5253303722420779
172.0,193.0,0.49627512530853285
172.0,232.0,0.6558810867832676
172.0,251.0,0.6964947953861536
172.0,252.0,0.45464821565689667
172.0,253.0,0.6653247327433425
172.0,268.0,0.615
172.0,269.0,0.41418474138963624
172.0,270.0,0.24996999819978408
172.0,271.0,0.3027688887584062
172.0,272.0,0.48092930873466216
172.0,273.0,0.7414506052327426
172.0,290.0,0.7492509592920118
172.0,291.0,0.25618157623061033
172.0,292.0,0.527469430393838
172.0,299.0,0.7092256340544946
172.0,300.0,0.46826167897875215
172.0,301.0,0.26134460009726607
172.0,302.0,0.28398591514369165
172.0,303.0,0.6968048507293849
172.0,304.0,0.5413252257192529
172.0,331.0,0.7118258213917221
172.0,332.0,0.7488077189773086
172.0,333.0,0.6434531840002037
173.0,166.0,0.5714201606523873
173.0,167.0,0.704846082488936
173.0,168.0,0.6086443953574207
173.0,172.0,0.4942924235713107
173.0,179.0,0.44664527311950836
173.0,180.0,0.6671708926504516
173.0,182.0,0.4797051177546469
173.0,189.0,0.6921972262296348
173.0,193.0,0.4854111659201918
173.0,194.0,0.5386659447189884
173.0,251.0,0.4955501992734942
173.0,252.0,0.7175026132356593
173.0,270.0,0.6665208173793224
173.0,271.0,0.46155606376690583
173.0,272.0,0.2733093485411724
173.0,273.0,0.3556880655855635
173.0,274.0,0.5304573498406824
173.0,289.0,0.5397564265481238
173.0,290.0,0.26334767893414207
173.0,291.0,0.2564449258612852
173.0,301.0,0.5957314831364882
173.0,302.0,0.32856201849879113
173.0,303.0,0.250922298730105
173.0,304.0,0.28001428534987277
173.0,328.0,0.7424553858650368
173.0,329.0,0.7434870543593881
173.0,331.0,0.6870232892704583
174.0,168.0,0.5085528487777845
174.0,175.0,0.3358362696314976
174.0,176.0,0.574125421837424
174.0,177.0,0.4865963419509026
174.0,178.0,0.4038873605350879
174.0,242.0,0.6496375912768597
174.0,243.0,0.48259817654027654
174.0,244.0,0.6762913573305518
174.0,245.0,0.43111599367223685
174.0,246.0,0.2425716389028199
174.0,247.0,0.5453255908170827
174.0,248.0,0.29156474409640176
174.0,273.0,0.7065436999931427
174.0,274.0,0.4955814766514181
174.0,275.0,0.26568025895801906
174.0,276.0,0.24446063077722752
174.0,277.0,0.29681138792168993
174.0,278.0,0.5902033547854503
174.0,279.0,0.5580627204893729
174.0,284.0,0.7053885454130933
174.0,286.0,0.7004691285131703
174.0,287.0,0.5060918888897552
174.0,288.0,0.6685753510263449
174.0,289.0,0.6197943207226089
178.0,168.0,0.5019412316197988
178.0,174.0,0.4038873605350879
178.0,175.0,0.7287557889993054
178.0,177.0,0.48353800264301855
178.0,179.0,0.45793121754254734
178.0,180.0,0.5580143367333854
178.0,181.0,0.7231770184401602
178.0,198.0,0.6768315890973174
178.0,245.0,0.7371634825464433
178.0,246.0,0.6220032154257727
178.0,247.0,0.7073422085525509
178.0,248.0,0.5108277596215777
178.0,273.0,0.5469780617172869
178.0,274.0,0.2862760905140352
178.0,275.0,0.27319040978775244
178.0,276.0,0.23867970169245648
178.0,277.0,0.5676653944006097
178.0,285.0,0.6976718426309035
178.0,286.0,0.5068826294123719
178.0,287.0,0.2630969403090809
178.0,288.0,0.2764814641164937
178.0,289.0,0.24613004692641652
178.0,290.0,0.49376613897674293
178.0,303.0,0.6745405843980034
178.0,305.0,0.4844512359360844
178.0,306.0,0.4676686861443683
178.0,307.0,0.7079526820346115
179.0,168.0,0.6552343092360169
179.0,173.0,0.44664527311950836
179.0,178.0,0.45793121754254734
179.0,180.0,0.24805039810490145
179.0,181.0,0.49878652748445423
179.0,182.0,0.30379763001050536
179.0,193.0,0.7295834427945855
179.0,194.0,0.5663965042265006
179.0,195.0,0.7072764664542434
179.0,198.0,0.6595104244816757
179.0,272.0,0.643970496218577
179.0,273.0,0.4970010060351992
179.0,274.0,0.416183853603188
179.0,275.0,0.6165776512329975
179.0,276.0,0.6954372725127693
179.0,287.0,0.6021004899516357
179.0,288.0,0.3439491241448359
179.0,289.0,0.2189360637263763
179.0,290.0,0.2721837614553817
179.0,291.0,0.7030732536514246
179.0,302.0,0.705898717947554
179.0,303.0,0.25360205046489676
179.0,304.0,0.4840867690817424
179.0,305.0,0.4238726223761095
179.0,306.0,0.6056442850386682
179.0,326.0,0.7402188865464054
179.0,327.0,0.6630935077347687
179.0,328.0,0.4407675124144249
179.0,329.0,0.6013094045497709
180.0,173.0,0.6671708926504516
180.0,178.0,0.5580143367333854
180.0,179.0,0.24805039810490145
180.0,181.0,0.25105577069647295
180.0,182.0,0.317165571902122
180.0,194.0,0.5909788490293033
180.0,195.0,0.5312409999237636
180.0,196.0,0.7252489227844459
180.0,198.0,0.45612827143249957
180.0,273.0,0.7424991582486814
180.0,274.0,0.6231035226990778
180.0,286.0,0.691642971481674
180.0,287.0,0.593059862071275
180.0,288.0,0.3206649341602537
180.0,289.0,0.3848428250597899
180.0,290.0,0.5202163011671208
180.0,303.0,0.4314220671222094
180.0,304.0,0.619465091833269
180.0,305.0,0.25723335709040535
180.0,306.0,0.4864175161319746
180.0,307.0,0.694415581622417
180.0,323.0,0.7279017790883602
180.0,326.0,0.4952585183517796
180.0,327.0,0.4288519558075954
180.0,328.0,0.26759857996633685
180.0,329.0,0.5108130773580488
180.0,330.0,0.7462338775477834
180.0,354.0,0.6856544319115858
181.0,178.0,0.7231770184401602
181.0,179.0,0.49878652748445423
181.0,180.0,0.25105577069647295
181.0,182.0,0.49429242357131126
181.0,194.0,0.7234092894067646
181.0,195.0,0.45012442724206864
181.0,196.0,0.48361658366933563
181.0,198.0,0.30488358433999024
181.0,199.0,0.5443124102939406
181.0,286.0,0.6748933249040174
181.0,287.0,0.6670659637547096
181.0,288.0,0.4486925450684465
181.0,289.0,0.6058258825768341
181.0,303.0,0.6650067668828643
181.0,305.0,0.2613350340080719
181.0,306.0,0.46212227819052376
181.0,307.0,0.5841523773811073
181.0,322.0,0.709236913872931
181.0,323.0,0.4967433945207524
181.0,324.0,0.7262761182911082
181.0,326.0,0.24795160818191916
181.0,327.0,0.23900836805434245
181.0,328.0,0.28539095991288854
181.0,329.0,0.5500881747501943
181.0,330.0,0.7120688168990413
181.0,353.0,0.7012310603502959
181.0,354.0,0.5047742069480172
181.0,355.0,0.6692099819936937
181.0,357.0,0.6872845116834803
182.0,173.0,0.4797051177546469
182.0,179.0,0.30379763001050536
182.0,180.0,0.317165571902122
182.0,181.0,0.49429242357131126
182.0,189.0,0.7450167783345554
182.0,190.0,0.494898979590785
182.0,193.0,0.5176726765051445
182.0,194.0,0.2811867706703145
182.0,195.0,0.4781600150577216
182.0,272.0,0.7455581801576585
182.0,273.0,0.7026357520081081
182.0,274.0,0.7000714249274851
182.0,288.0,0.5930935845210261
182.0,289.0,0.5227332015474048
182.0,290.0,0.4713904962979204
182.0,291.0,0.6981009955586653
182.0,302.0,0.5930615482393036
182.0,303.0,0.23695780215050904
182.0,304.0,0.32946168214224836
182.0,305.0,0.574283031265943
182.0,326.0,0.7326834241335072
182.0,327.0,0.5434151267677412
182.0,328.0,0.2680914023239097
182.0,329.0,0.31117840542042785
182.0,330.0,0.5835897531656982
182.0,331.0,0.5585785531149582
182.0,349.0,0.7180396924961742
182.0,350.0,0.7348639329835153
182.0,354.0,0.7268232247252424
183.0,169.0,0.4858003705227077
183.0,170.0,0.5275120851696194
183.0,171.0,0.7060453243241541
183.0,184.0,0.4986000401123125
183.0,185.0,0.5002159533641447
183.0,189.0,0.5432826152197399
183.0,266.0,0.6041200211878431
183.0,267.0,0.7055643131564974
183.0,292.0,0.6007528610002617
183.0,295.0,0.7176022575215325
183.0,296.0,0.5201326753819644
183.0,297.0,0.2602325882744126
183.0,298.0,0.34673332692430925
183.0,299.0,0.2509123352886422
183.0,300.0,0.45208959289061273
183.0,301.0,0.6548473104472524
183.0,331.0,0.730413581472853
183.0,332.0,0.46049212805432405
183.0,333.0,0.29482198018465305
183.0,334.0,0.23908366736354053
183.0,335.0,0.2511035642917081
183.0,336.0,0.31086492243416597
183.0,337.0,0.5375881323094848
183.0,338.0,0.4893597858426865
183.0,339.0,0.6780361347302959
183.0,342.0,0.7220540146000157
183.0,345.0,0.47485576757579767
183.0,346.0,0.6836146575374167
183.0,347.0,0.6320830641616656
183.0,349.0,0.7043557339867409
185.0,183.0,0.5002159533641447
185.0,184.0,0.5119628892800728
185.0,186.0,0.5872146115348289
185.0,187.0,0.28008034561532524
185.0,189.0,0.4798874868133154
185.0,190.0,0.5342106326160122
185.0,191.0,0.7354250471666026
185.0,193.0,0.6290000000000001
185.0,194.0,0.7008252278564178
185.0,297.0,0.732495051177822
185.0,299.0,0.6726551865554894
185.0,300.0,0.7349646249990539
185.0,301.0,0.7467402493504688
185.0,330.0,0.7174322267643123
185.0,331.0,0.4419321214847366
185.0,332.0,0.2543717751638339
185.0,333.0,0.44009089970141435
185.0,334.0,0.2660018796926067
185.0,335.0,0.348816570707299
185.0,336.0,0.6153251173160416
185.0,345.0,0.26261759270848556
185.0,346.0,0.39605681410625904
185.0,347.0,0.21640009242142214
185.0,348.0,0.41941149245102977
185.0,349.0,0.27236923467969
185.0,350.0,0.47172979553977706
185.0,351.0,0.5446062798022074
185.0,366.0,0.6872357674044615
185.0,368.0,0.6325219363784942
185.0,378.0,0.617629338681381
186.0,184.0,0.5081308886497657
186.0,185.0,0.5872146115348289
186.0,187.0,0.4979196722363958
186.0,188.0,0.6768640927099029
186.0,335.0,0.660734439847054
186.0,341.0,0.7442177100822047
186.0,342.0,0.5620827341237234
186.0,343.0,0.48336528630012326
186.0,344.0,0.7327052613431954
186.0,345.0,0.44002840817383626
186.0,346.0,0.2280350850198282
186.0,347.0,0.3719623636875107
186.0,348.0,0.2830494656416083
186.0,350.0,0.7238024592387069
186.0,351.0,0.574913036902104
186.0,352.0,0.7338841870486102
186.0,365.0,0.6817455537075398
186.0,366.0,0.47745994596405644
186.0,367.0,0.43156111965745914
186.0,368.0,0.22146105752479353
186.0,369.0,0.32300154798390623
186.0,370.0,0.5521313249581119
186.0,373.0,0.6900724599634442
186.0,375.0,0.5056649088081947
186.0,376.0,0.28711670101197495
186.0,377.0,0.25187695408671273
186.0,378.0,0.2930818998164167
186.0,379.0,0.4904630465182876
186.0,380.0,0.5337883475685845
186.0,381.0,0.7076552833124327
186.0,386.0,0.7280027472475635
187.0,184.0,0.6704811705036916
187.0,185.0,0.28008034561532524
187.0,186.0,0.4979196722363958
187.0,188.0,0.6383455177253146
187.0,189.0,0.6698096744598426
187.0,190.0,0.4457847013974349
187.0,191.0,0.47875359006486823
187.0,192.0,0.7428223206124056
187.0,193.0,0.7394281574297806
187.0,194.0,0.6918764340545211
187.0,329.0,0.6864116840497401
187.0,330.0,0.5237709423020716
187.0,331.0,0.5114147045207054
187.0,332.0,0.46872166581031904
187.0,333.0,0.7010256771331566
187.0,334.0,0.5460567736050895
187.0,335.0,0.5978176979648564
187.0,345.0,0.42261211530196346
187.0,346.0,0.41105230810688803
187.0,347.0,0.22908513701242164
187.0,348.0,0.23122499864850246
187.0,349.0,0.2745906043549197
187.0,350.0,0.25892469947843916
187.0,351.0,0.2653846265328873
187.0,352.0,0.5347616291395629
187.0,353.0,0.7258216034260762
187.0,366.0,0.42228426444753936
187.0,367.0,0.5747286316166956
187.0,368.0,0.4434828068820705
187.0,369.0,0.6804483815837902
187.0,377.0,0.7342765146727762
187.0,378.0,0.6592154427802794
189.0,169.0,0.7351530452905708
189.0,171.0,0.5306373526241818
189.0,172.0,0.5253303722420779
189.0,173.0,0.6921972262296348
189.0,182.0,0.7450167783345554
189.0,183.0,0.5432826152197399
189.0,185.0,0.4798874868133154
189.0,187.0,0.6698096744598426
189.0,190.0,0.5456784767608119
189.0,193.0,0.23817010727629112
189.0,194.0,0.4937367719747034
189.0,291.0,0.6262467564786267
189.0,292.0,0.6356256760075066
189.0,299.0,0.5108864844561851
189.0,300.0,0.4004809608458308
189.0,301.0,0.2789283062007156
189.0,302.0,0.386848807675557
189.0,303.0,0.7228893414624401
189.0,304.0,0.4886358562365231
189.0,329.0,0.7266099366234952
189.0,331.0,0.27338617375427005
189.0,332.0,0.2256213642366341
189.0,333.0,0.2523568901377572
189.0,334.0,0.41522162756773623
189.0,335.0,0.6175475690179663
189.0,345.0,0.6941037386443036
189.0,347.0,0.6955896778992627
189.0,349.0,0.42525404172094616
189.0,350.0,0.6940064841195649
190.0,182.0,0.494898979590785
190.0,185.0,0.5342106326160122
190.0,187.0,0.4457847013974349
190.0,189.0,0.5456784767608119
190.0,191.0,0.4528321985018291
190.0,192.0,0.7345726648875521
190.0,193.0,0.45721985958617334
190.0,194.0,0.2708302051101388
190.0,195.0,0.450362076556186
190.0,302.0,0.6897717013621246
190.0,303.0,0.6536206851071957
190.0,304.0,0.5300283011311755
190.0,327.0,0.6966383566815709
190.0,328.0,0.5314753051647839
190.0,329.0,0.26146701512810355
190.0,330.0,0.27455418408758586
190.0,331.0,0.2729853475921374
190.0,332.0,0.4893505900681025
190.0,333.0,0.728530713148046
190.0,334.0,0.7193677779828617
190.0,347.0,0.6401531066862054
190.0,348.0,0.6660908346464468
190.0,349.0,0.2626404386228441
190.0,350.0,0.25739075352467505
190.0,351.0,0.4846906229751101
190.0,352.0,0.6582902095580639
190.0,353.0,0.5619475064452198
190.0,354.0,0.6959748558676526
190.0,366.0,0.7216979977802346
191.0,185.0,0.7354250471666026
191.0,187.0,0.47875359006486823
191.0,188.0,0.44283179650969084
191.0,190.0,0.4528321985018291
191.0,192.0,0.29614185789921693
191.0,194.0,0.6954207359577361
191.0,195.0,0.4474650824366072
191.0,197.0,0.7231742528602633
191.0,327.0,0.6818122908836417
191.0,328.0,0.6978688988628163
191.0,329.0,0.5097528813062266
191.0,330.0,0.23734573937612596
191.0,331.0,0.7050574444681795
191.0,347.0,0.6989284655814213
191.0,348.0,0.5657773413631901
191.0,349.0,0.5585203666832568
191.0,350.0,0.27929375216785635
191.0,351.0,0.2569085440385352
191.0,352.0,0.22852789764052875
191.0,353.0,0.25978837541352773
191.0,354.0,0.5088418221805279
191.0,355.0,0.6282332369430957
191.0,359.0,0.45484502855368236
191.0,360.0,0.5311591098719857
191.0,362.0,0.7034443830183026
191.0,363.0,0.5070788893259118
191.0,364.0,0.6976646759009658
191.0,365.0,0.6457739542595385
191.0,366.0,0.4116612685206127
191.0,367.0,0.6021096245701443
191.0,368.0,0.6491301872506009
193.0,171.0,0.6227110084140155
193.0,172.0,0.49627512530853285
193.0,173.0,0.4854111659201918
193.0,179.0,0.7295834427945855
193.0,182.0,0.5176726765051445
193.0,185.0,0.6290000000000001
193.0,187.0,0.7394281574297806
193.0,189.0,0.23817010727629112
193.0,190.0,0.45721985958617334
193.0,194.0,0.2994478251715985
193.0,270.0,0.7460898069267534
193.0,271.0,0.7126471777815444
193.0,272.0,0.6982621284302908
193.0,290.0,0.7015411605886
193.0,291.0,0.4920365840057019
193.0,299.0,0.7350782271296027
193.0,300.0,0.5800758571083611
193.0,301.0,0.3435462123208463
193.0,302.0,0.24682990094394963
193.0,303.0,0.4856439024635233
193.0,304.0,0.2525074256333861
193.0,328.0,0.734966665910775
193.0,329.0,0.5609857395691978
193.0,330.0,0.7213667583136889
193.0,331.0,0.23078344827998384
193.0,332.0,0.4009912717254579
193.0,333.0,0.49024177708555206
193.0,334.0,0.6353896442341501
193.0,349.0,0.46524187257812494
193.0,350.0,0.675633036492444
194.0,173.0,0.5386659447189884
194.0,179.0,0.5663965042265006
194.0,180.0,0.5909788490293033
194.0,181.0,0.7234092894067646
194.0,182.0,0.2811867706703145
194.0,185.0,0.7008252278564178
194.0,187.0,0.6918764340545211
194.0,189.0,0.4937367719747034
194.0,190.0,0.2708302051101388
194.0,191.0,0.6954207359577361
194.0,193.0,0.2994478251715985
194.0,195.0,0.514840752077766
194.0,290.0,0.6527641227886228
194.0,291.0,0.6701708737329614
194.0,301.0,0.6418917354196115
194.0,302.0,0.47650813214466803
194.0,303.0,0.3884855209657114
194.0,304.0,0.26826293072282686
194.0,327.0,0.6916834536115486
194.0,328.0,0.4453818586336899
194.0,329.0,0.26655205870523624
194.0,330.0,0.4749368379058417
194.0,331.0,0.2784313200773219
194.0,332.0,0.5546827922335433
194.0,333.0,0.7333893917967457
194.0,349.0,0.44754552841023887
194.0,350.0,0.5282092388438503
194.0,353.0,0.7349829930005184
195.0,179.0,0.7072764664542434
195.0,180.0,0.5312409999237636
195.0,181.0,0.45012442724206864
195.0,182.0,0.4781600150577216
195.0,190.0,0.450362076556186
195.0,191.0,0.4474650824366072
195.0,192.0,0.5656721665417168
195.0,194.0,0.514840752077766
195.0,196.0,0.5121532973632013
195.0,198.0,0.7390060892847911
195.0,199.0,0.7283954969657622
195.0,303.0,0.7149839159030084
195.0,304.0,0.7409750333175877
195.0,305.0,0.6950827288891593
195.0,326.0,0.5497963259244284
195.0,327.0,0.2637366110345698
195.0,328.0,0.27020732780589063
195.0,329.0,0.24889556042645702
195.0,330.0,0.26928423644914673
195.0,331.0,0.6986193527236417
195.0,349.0,0.7014342449581425
195.0,350.0,0.5317179703564662
195.0,351.0,0.6671888788041958
195.0,352.0,0.6576473218982949
195.0,353.0,0.30180954259267556
195.0,354.0,0.2740894014733147
195.0,355.0,0.5059980237115556
195.0,356.0,0.7129607282312257
195.0,357.0,0.7322212780300776
195.0,359.0,0.5237604414233668
195.0,360.0,0.7314130160176258
198.0,177.0,0.7074715541984711
198.0,178.0,0.6768315890973174
198.0,179.0,0.6595104244816757
198.0,180.0,0.45612827143249957
198.0,181.0,0.30488358433999024
198.0,195.0,0.7390060892847911
198.0,196.0,0.5694146116846667
198.0,199.0,0.4842003717470687
198.0,200.0,0.5163816418115577
198.0,201.0,0.7272633635760841
198.0,285.0,0.6204167953883905
198.0,286.0,0.4251458573242833
198.0,287.0,0.5139815171774174
198.0,288.0,0.426198310648928
198.0,289.0,0.6678689991308177
198.0,305.0,0.2410186714758841
198.0,306.0,0.24900803199897006
198.0,307.0,0.2812045518834997
198.0,308.0,0.47847465972609216
198.0,317.0,0.7110984460677716
198.0,321.0,0.6990050071351421
198.0,322.0,0.4732282747258447
198.0,323.0,0.33871521961671586
198.0,324.0,0.572839419034689
198.0,326.0,0.26460914572251665
198.0,327.0,0.48974381057855165
198.0,328.0,0.5877159177698014
198.0,354.0,0.7184740774725278
198.0,357.0,0.6960244248587834
200.0,177.0,0.5289177629840013
200.0,198.0,0.5163816418115577
200.0,201.0,0.49330112507473556
200.0,203.0,0.5264598750142312
200.0,283.0,0.7052517281084819
200.0,284.0,0.5166749461702207
200.0,285.0,0.25796317566660526
200.0,286.0,0.33728474617153953
200.0,287.0,0.5820730194743607
200.0,288.0,0.7318831874008311
200.0,305.0,0.6683532000372258
200.0,306.0,0.45759042822157037
200.0,307.0,0.23698523160737262
200.0,308.0,0.26184728373615
200.0,309.0,0.34968700290402543
200.0,310.0,0.581893461039046
200.0,311.0,0.5224442553995591
200.0,314.0,0.7394930696091749
200.0,315.0,0.5112885682273757
200.0,316.0,0.2697424697744126
200.0,317.0,0.2850771825313277
200.0,318.0,0.7079717508488602
200.0,321.0,0.6207044385212663
200.0,322.0,0.45675485766437124
200.0,323.0,0.5873346575845838
200.0,324.0,0.6809618197814034
200.0,326.0,0.7253854147968513
206.0,121.0,0.7222970303137068
206.0,122.0,0.6690239158654941
206.0,123.0,0.7141904507902636
206.0,125.0,0.5923723491183563
206.0,126.0,0.4504597651289179
206.0,127.0,0.5116805644149481
206.0,128.0,0.5700000000000001
206.0,145.0,0.6325820104935012
206.0,146.0,0.6498315166256557
206.0,147.0,0.4254715031585546
206.0,148.0,0.227305961206476
206.0,149.0,0.3108134488724706
206.0,150.0,0.40071935316378227
206.0,151.0,0.6065649182074414
206.0,159.0,0.2687787193957141
206.0,160.0,0.5540081226841357
206.0,204.0,0.5148689153561321
206.0,205.0,0.24397745797511702
206.0,207.0,0.20757649192526584
206.0,208.0,0.3971221474559182
206.0,209.0,0.5958061765373031
206.0,223.0,0.6134574149849361
206.0,224.0,0.397079337160724
206.0,225.0,0.18264993840677865
206.0,226.0,0.335626280258266
206.0,227.0,0.5150398042870086
206.0,228.0,0.5354568143183913
206.0,254.0,0.6800095587563457
206.0,255.0,0.37481728882216736
206.0,256.0,0.5562490449430003
206.0,258.0,0.7494864908722504
206.0,262.0,0.6038874067241345
207.0,120.0,0.6233979467402825
207.0,121.0,0.6042987671673674
207.0,122.0,0.6267702928505785
207.0,123.0,0.7330838969722361
207.0,125.0,0.6728513951832157
207.0,126.0,0.4619891773624139
207.0,127.0,0.4214558102577303
207.0,128.0,0.39892355157348147
207.0,129.0,0.6087692502089772
207.0,144.0,0.6443919614644491
207.0,145.0,0.426126741709553
207.0,147.0,0.5567854164756831
207.0,148.0,0.297112773202365
207.0,149.0,0.1962167169228962
207.0,150.0,0.19320455481173332
207.0,151.0,0.4120012135904458
207.0,152.0,0.6240713100279487
207.0,158.0,0.6736171019206684
207.0,159.0,0.2578565492672233
207.0,160.0,0.668123491579214
207.0,204.0,0.6994469243623849
207.0,205.0,0.43376145518014847
207.0,206.0,0.20757649192526584
207.0,208.0,0.2439057194901341
207.0,209.0,0.45038761084203904
207.0,224.0,0.6045494189890515
207.0,225.0,0.3736642878306675
207.0,226.0,0.41878514777866704
207.0,227.0,0.4440833255144805
207.0,228.0,0.5362555361019596
207.0,229.0,0.7004434309778345
207.0,254.0,0.7267220926874316
207.0,255.0,0.5513401853665302
208.0,120.0,0.7065953580373987
208.0,126.0,0.6990851164200249
208.0,127.0,0.6151788357867977
208.0,128.0,0.49981796686393726
208.0,129.0,0.5912444502910789
208.0,144.0,0.5004448021510464
208.0,145.0,0.38840442839905914
208.0,148.0,0.5399425895407769
208.0,149.0,0.40901955943450896
208.0,150.0,0.219804458553506
208.0,151.0,0.2427447218787671
208.0,152.0,0.3979861806646055
208.0,153.0,0.5732686979070112
208.0,158.0,0.43137222905514
208.0,159.0,0.22578751072634645
208.0,160.0,0.6456260527580965
208.0,161.0,0.6408346120490059
208.0,205.0,0.6410561597863326
208.0,206.0,0.3971221474559182
208.0,207.0,0.2439057194901341
208.0,209.0,0.20706762180505192
208.0,210.0,0.6282117477411577
208.0,225.0,0.5033140172894055
208.0,226.0,0.4081776573993242
208.0,227.0,0.24635746386095167
208.0,228.0,0.40007999200159994
208.0,229.0,0.48264376096661643
208.0,230.0,0.7083784299369936
208.0,253.0,0.7083876057639631
208.0,254.0,0.6163318911106257
208.0,255.0,0.6312352968584695
209.0,128.0,0.6347164721353937
209.0,129.0,0.6325733159089151
209.0,143.0,0.6401249877953524
209.0,144.0,0.43046021883560864
209.0,145.0,0.44921375758095383
209.0,148.0,0.7469303849757352
209.0,149.0,0.6028797558385917
209.0,150.0,0.37908442331491277
209.0,151.0,0.22181523843054615
209.0,152.0,0.220204450454572
209.0,153.0,0.4213359704558822
209.0,154.0,0.5764390687661621
209.0,157.0,0.722786967231701
209.0,158.0,0.2362054190741611
209.0,159.0,0.37383552533166226
209.0,160.0,0.7156591367403898
209.0,161.0,0.5581863488119355
209.0,206.0,0.5958061765373031
209.0,207.0,0.45038761084203904
209.0,208.0,0.20706762180505192
209.0,210.0,0.42297635867740885
209.0,225.0,0.6764259013373157
209.0,226.0,0.5186617394795956
209.0,227.0,0.21566872745022628
209.0,228.0,0.40169266859130015
209.0,229.0,0.3456385395178034
209.0,230.0,0.5118368880805682
209.0,231.0,0.6560403950977411
209.0,253.0,0.557842271614477
209.0,254.0,0.6104703104983893
209.0,268.0,0.7491715424387126
210.0,130.0,0.7167551883314134
210.0,142.0,0.6220128616033596
210.0,143.0,0.49458366329671666
210.0,144.0,0.5107690280351775
210.0,145.0,0.7188490801273935
210.0,151.0,0.5163768004083839
210.0,152.0,0.2680690209628856
210.0,153.0,0.30502622838044585
210.0,154.0,0.26068563443350706
210.0,155.0,0.47335927158977253
210.0,156.0,0.6966462516945022
210.0,157.0,0.30610455730027936
210.0,158.0,0.270185121722126
210.0,161.0,0.671726879021526
210.0,162.0,0.506035571872176
210.0,165.0,0.7014513525541168
210.0,208.0,0.6282117477411577
210.0,209.0,0.42297635867740885
210.0,211.0,0.5005966440159185
210.0,221.0,0.6032984336130836
210.0,222.0,0.46651259361350594
210.0,227.0,0.5578619901014945
210.0,228.0,0.6944652619101982
210.0,229.0,0.4440551767517186
210.0,230.0,0.26414011433328344
210.0,231.0,0.2636436989575137
210.0,232.0,0.4508480897153719
210.0,252.0,0.6762640017034768
210.0,253.0,0.5009281385588156
210.0,269.0,0.697499103942077
211.0,130.0,0.6864874361559722
211.0,131.0,0.6170980473150114
211.0,132.0,0.621256790707353
211.0,133.0,0.6456903282534128
211.0,139.0,0.7162625217055545
211.0,140.0,0.49452300249836695
